time,available_stores
2026-02-06 09:06:00-05:00,1027122
2026-02-06 09:06:10-05:00,1030090
2026-02-06 09:06:20-05:00,1032263
2026-02-06 09:06:30-05:00,1033918
2026-02-06 09:06:40-05:00,1035683
2026-02-06 09:06:50-05:00,1053260
2026-02-06 09:07:00-05:00,1054791
2026-02-06 09:07:10-05:00,1076456
2026-02-06 09:07:20-05:00,1077827
2026-02-06 09:07:30-05:00,1096722
2026-02-06 09:07:40-05:00,1117307
2026-02-06 09:07:50-05:00,1118288
2026-02-06 09:08:00-05:00,1119337
2026-02-06 09:08:10-05:00,1120674
2026-02-06 09:08:20-05:00,1121655
2026-02-06 09:08:30-05:00,1122436
2026-02-06 09:08:40-05:00,1123595
2026-02-06 09:08:50-05:00,1124012
2026-02-06 09:09:00-05:00,1124451
2026-02-06 09:09:10-05:00,1124942
2026-02-06 09:09:20-05:00,1125359
2026-02-06 09:09:30-05:00,1125842
2026-02-06 09:09:40-05:00,1126399
2026-02-06 09:09:50-05:00,1127046
2026-02-06 09:10:00-05:00,1127739
2026-02-06 09:10:10-05:00,1128491
2026-02-06 09:10:20-05:00,1129977
2026-02-06 09:10:30-05:00,1130546
2026-02-06 09:10:40-05:00,1131229
2026-02-06 09:10:50-05:00,1131977
2026-02-06 09:11:00-05:00,1132768
2026-02-06 09:11:10-05:00,1133473
2026-02-06 09:11:20-05:00,1134140
2026-02-06 09:11:30-05:00,1134831
2026-02-06 09:11:40-05:00,1135119
2026-02-06 09:11:50-05:00,1136015
2026-02-06 09:12:00-05:00,1137298
2026-02-06 09:12:10-05:00,1138231
2026-02-06 09:12:20-05:00,1139119
2026-02-06 09:12:30-05:00,1140307
2026-02-06 09:12:40-05:00,1141208
2026-02-06 09:12:50-05:00,1142219
2026-02-06 09:13:00-05:00,1143839
2026-02-06 09:13:10-05:00,1144954
2026-02-06 09:13:20-05:00,1145970
2026-02-06 09:13:30-05:00,1147712
2026-02-06 09:13:40-05:00,1148304
2026-02-06 09:13:50-05:00,1149746
2026-02-06 09:14:00-05:00,1152300
2026-02-06 09:14:10-05:00,1154587
2026-02-06 09:14:20-05:00,1156337
2026-02-06 09:14:30-05:00,1158853
2026-02-06 09:14:40-05:00,1160884
2026-02-06 09:14:50-05:00,1162738
2026-02-06 09:15:00-05:00,1165133
2026-02-06 09:15:10-05:00,1167347
2026-02-06 09:15:20-05:00,1171379
2026-02-06 09:15:30-05:00,1177021
2026-02-06 09:15:40-05:00,1182642
2026-02-06 09:15:50-05:00,1186759
2026-02-06 09:16:00-05:00,1192561
2026-02-06 09:16:10-05:00,1198353
2026-02-06 09:16:20-05:00,1202553
2026-02-06 09:16:30-05:00,1208293
2026-02-06 09:16:40-05:00,1214411
2026-02-06 09:16:50-05:00,1217957
2026-02-06 09:17:00-05:00,1222919
2026-02-06 09:17:10-05:00,1226590
2026-02-06 09:17:20-05:00,1228828
2026-02-06 09:17:30-05:00,1232384
2026-02-06 09:17:40-05:00,1236048
2026-02-06 09:17:50-05:00,1238768
2026-02-06 09:18:00-05:00,1242613
2026-02-06 09:18:10-05:00,1246397
2026-02-06 09:18:20-05:00,1249839
2026-02-06 09:18:30-05:00,1253395
2026-02-06 09:18:40-05:00,1256809
2026-02-06 09:18:50-05:00,1258593
2026-02-06 09:19:00-05:00,1260521
2026-02-06 09:19:10-05:00,1264587
2026-02-06 09:19:20-05:00,1267441
2026-02-06 09:19:30-05:00,1271456
2026-02-06 09:19:40-05:00,1276014
2026-02-06 09:19:50-05:00,1278744
2026-02-06 09:20:00-05:00,1282855
2026-02-06 09:20:10-05:00,1287320
2026-02-06 09:20:20-05:00,1287851
2026-02-06 09:20:30-05:00,1288591
2026-02-06 09:20:40-05:00,1289465
2026-02-06 09:20:50-05:00,1290158
2026-02-06 09:21:00-05:00,1291061
2026-02-06 09:21:10-05:00,1292093
2026-02-06 09:21:20-05:00,1292783
2026-02-06 09:21:30-05:00,1293701
2026-02-06 09:21:40-05:00,1294707
2026-02-06 09:21:50-05:00,1295784
2026-02-06 09:22:00-05:00,1297104
2026-02-06 09:22:10-05:00,1300004
2026-02-06 09:22:20-05:00,1302389
2026-02-06 09:22:30-05:00,1305135
2026-02-06 09:22:40-05:00,1307999
2026-02-06 09:22:50-05:00,1310092
2026-02-06 09:23:00-05:00,1312545
2026-02-06 09:23:10-05:00,1315443
2026-02-06 09:23:20-05:00,1316809
2026-02-06 09:23:30-05:00,1319400
2026-02-06 09:23:40-05:00,1322605
2026-02-06 09:23:50-05:00,1325355
2026-02-06 09:24:00-05:00,1328850
2026-02-06 09:24:10-05:00,1330597
2026-02-06 09:24:20-05:00,1331969
2026-02-06 09:24:30-05:00,1333344
2026-02-06 09:24:40-05:00,1334754
2026-02-06 09:24:50-05:00,1336047
2026-02-06 09:25:00-05:00,1337207
2026-02-06 09:25:10-05:00,1338368
2026-02-06 09:25:20-05:00,1339616
2026-02-06 09:25:30-05:00,1340776
2026-02-06 09:25:40-05:00,1341963
2026-02-06 09:25:50-05:00,1343042
2026-02-06 09:26:00-05:00,1344140
2026-02-06 09:26:10-05:00,1345375
2026-02-06 09:26:20-05:00,1346448
2026-02-06 09:26:30-05:00,1347482
2026-02-06 09:26:40-05:00,1348676
2026-02-06 09:26:50-05:00,1349680
2026-02-06 09:27:00-05:00,1350649
2026-02-06 09:27:10-05:00,1351858
2026-02-06 09:27:20-05:00,1352863
2026-02-06 09:27:30-05:00,1353769
2026-02-06 09:27:40-05:00,1354843
2026-02-06 09:27:50-05:00,1355771
2026-02-06 09:28:00-05:00,1356704
2026-02-06 09:28:10-05:00,1357774
2026-02-06 09:28:20-05:00,1358702
2026-02-06 09:28:30-05:00,1359622
2026-02-06 09:28:40-05:00,1360808
2026-02-06 09:28:50-05:00,1361714
2026-02-06 09:29:00-05:00,1362620
2026-02-06 09:29:10-05:00,1363686
2026-02-06 09:29:20-05:00,1364608
2026-02-06 09:29:30-05:00,1365419
2026-02-06 09:29:40-05:00,1366372
2026-02-06 09:29:50-05:00,1367064
2026-02-06 09:30:00-05:00,1367822
2026-02-06 09:30:10-05:00,1366695
2026-02-06 09:30:20-05:00,1371687
2026-02-06 09:30:30-05:00,1376640
2026-02-06 09:30:40-05:00,1382019
2026-02-06 09:30:50-05:00,1386919
2026-02-06 09:31:00-05:00,1392682
2026-02-06 09:31:10-05:00,1399727
2026-02-06 09:31:20-05:00,1405796
2026-02-06 09:31:30-05:00,1414888
2026-02-06 09:31:40-05:00,1424002
2026-02-06 09:31:50-05:00,1431785
2026-02-06 09:32:00-05:00,1440773
2026-02-06 09:32:10-05:00,1449856
2026-02-06 09:32:20-05:00,1457638
2026-02-06 09:32:30-05:00,1466673
2026-02-06 09:32:40-05:00,1475908
2026-02-06 09:32:50-05:00,1483750
2026-02-06 09:33:00-05:00,1492777
2026-02-06 09:33:10-05:00,1502029
2026-02-06 09:33:20-05:00,1509858
2026-02-06 09:33:30-05:00,1519024
2026-02-06 09:33:40-05:00,1528795
2026-02-06 09:33:50-05:00,1536690
2026-02-06 09:34:00-05:00,1545747
2026-02-06 09:34:10-05:00,1554988
2026-02-06 09:34:20-05:00,1562878
2026-02-06 09:34:30-05:00,1572235
2026-02-06 09:34:40-05:00,1581780
2026-02-06 09:34:50-05:00,1590024
2026-02-06 09:35:00-05:00,1599410
2026-02-06 09:35:10-05:00,1610949
2026-02-06 09:35:20-05:00,1614891
2026-02-06 09:35:30-05:00,1620218
2026-02-06 09:35:40-05:00,1625374
2026-02-06 09:35:50-05:00,1629380
2026-02-06 09:36:00-05:00,1633796
2026-02-06 09:36:10-05:00,1636749
2026-02-06 09:36:20-05:00,1638840
2026-02-06 09:36:30-05:00,1639658
2026-02-06 09:36:40-05:00,1641219
2026-02-06 09:36:50-05:00,1642495
2026-02-06 09:37:00-05:00,1643853
2026-02-06 09:37:10-05:00,1645184
2026-02-06 09:37:20-05:00,1646460
2026-02-06 09:37:30-05:00,1647721
2026-02-06 09:37:40-05:00,1649260
2026-02-06 09:37:50-05:00,1650894
2026-02-06 09:38:00-05:00,1652835
2026-02-06 09:38:10-05:00,1654669
2026-02-06 09:38:20-05:00,1656328
2026-02-06 09:38:30-05:00,1658175
2026-02-06 09:38:40-05:00,1659964
2026-02-06 09:38:50-05:00,1661764
2026-02-06 09:39:00-05:00,1663786
2026-02-06 09:39:10-05:00,1665767
2026-02-06 09:39:20-05:00,1667556
2026-02-06 09:39:30-05:00,1669285
2026-02-06 09:39:40-05:00,1670977
2026-02-06 09:39:50-05:00,1672461
2026-02-06 09:40:00-05:00,1674194
2026-02-06 09:40:10-05:00,1675942
2026-02-06 09:40:20-05:00,1677473
2026-02-06 09:40:30-05:00,1679116
2026-02-06 09:40:40-05:00,1680188
2026-02-06 09:40:50-05:00,1681559
2026-02-06 09:41:00-05:00,1683186
2026-02-06 09:41:10-05:00,1685239
2026-02-06 09:41:20-05:00,1687356
2026-02-06 09:41:30-05:00,1689209
2026-02-06 09:41:40-05:00,1690472
2026-02-06 09:41:50-05:00,1691776
2026-02-06 09:42:00-05:00,1693158
2026-02-06 09:42:10-05:00,1694727
2026-02-06 09:42:20-05:00,1696049
2026-02-06 09:42:30-05:00,1697496
2026-02-06 09:42:40-05:00,1698349
2026-02-06 09:42:50-05:00,1699256
2026-02-06 09:43:00-05:00,1699977
2026-02-06 09:43:10-05:00,1700891
2026-02-06 09:43:20-05:00,1701786
2026-02-06 09:43:30-05:00,1702503
2026-02-06 09:43:40-05:00,1703363
2026-02-06 09:43:50-05:00,1703572
2026-02-06 09:44:00-05:00,1703620
2026-02-06 09:44:10-05:00,1703920
2026-02-06 09:44:20-05:00,1704136
2026-02-06 09:44:30-05:00,1704243
2026-02-06 09:44:40-05:00,1703636
2026-02-06 09:44:50-05:00,1703560
2026-02-06 09:45:00-05:00,1703251
2026-02-06 09:45:10-05:00,1703230
2026-02-06 09:45:20-05:00,1703634
2026-02-06 09:45:30-05:00,1703864
2026-02-06 09:45:40-05:00,1705036
2026-02-06 09:45:50-05:00,1705569
2026-02-06 09:46:00-05:00,1705834
2026-02-06 09:46:10-05:00,1706392
2026-02-06 09:46:20-05:00,1706926
2026-02-06 09:46:30-05:00,1707260
2026-02-06 09:46:40-05:00,1707157
2026-02-06 09:46:50-05:00,1707765
2026-02-06 09:47:00-05:00,1708251
2026-02-06 09:47:10-05:00,1708880
2026-02-06 09:47:20-05:00,1709467
2026-02-06 09:47:30-05:00,1709840
2026-02-06 09:47:40-05:00,1710846
2026-02-06 09:47:50-05:00,1711216
2026-02-06 09:48:00-05:00,1711544
2026-02-06 09:48:10-05:00,1712132
2026-02-06 09:48:20-05:00,1712493
2026-02-06 09:48:30-05:00,1712876
2026-02-06 09:48:40-05:00,1713497
2026-02-06 09:48:50-05:00,1714468
2026-02-06 09:49:00-05:00,1715391
2026-02-06 09:49:10-05:00,1716451
2026-02-06 09:49:20-05:00,1717432
2026-02-06 09:49:30-05:00,1718349
2026-02-06 09:49:40-05:00,1720358
2026-02-06 09:49:50-05:00,1722167
2026-02-06 09:50:00-05:00,1724340
2026-02-06 09:50:10-05:00,1726435
2026-02-06 09:50:20-05:00,1727755
2026-02-06 09:50:30-05:00,1729349
2026-02-06 09:50:40-05:00,1730786
2026-02-06 09:50:50-05:00,1731412
2026-02-06 09:51:00-05:00,1731543
2026-02-06 09:51:10-05:00,1732351
2026-02-06 09:51:20-05:00,1732976
2026-02-06 09:51:30-05:00,1733835
2026-02-06 09:51:40-05:00,1735476
2026-02-06 09:51:50-05:00,1735819
2026-02-06 09:52:00-05:00,1736364
2026-02-06 09:52:10-05:00,1736971
2026-02-06 09:52:20-05:00,1737322
2026-02-06 09:52:30-05:00,1737890
2026-02-06 09:52:40-05:00,1738444
2026-02-06 09:52:50-05:00,1738848
2026-02-06 09:53:00-05:00,1739246
2026-02-06 09:53:10-05:00,1739712
2026-02-06 09:53:20-05:00,1740125
2026-02-06 09:53:30-05:00,1740385
2026-02-06 09:53:40-05:00,1740674
2026-02-06 09:53:50-05:00,1741293
2026-02-06 09:54:00-05:00,1742207
2026-02-06 09:54:10-05:00,1743095
2026-02-06 09:54:20-05:00,1743683
2026-02-06 09:54:30-05:00,1744601
2026-02-06 09:54:40-05:00,1745120
2026-02-06 09:54:50-05:00,1745233
2026-02-06 09:55:00-05:00,1745328
2026-02-06 09:55:10-05:00,1745619
2026-02-06 09:55:20-05:00,1745694
2026-02-06 09:55:30-05:00,1745724
2026-02-06 09:55:40-05:00,1745965
2026-02-06 09:55:50-05:00,1746293
2026-02-06 09:56:00-05:00,1748123
2026-02-06 09:56:10-05:00,1749080
2026-02-06 09:56:20-05:00,1749834
2026-02-06 09:56:30-05:00,1750759
2026-02-06 09:56:40-05:00,1750291
2026-02-06 09:56:50-05:00,1751341
2026-02-06 09:57:00-05:00,1752559
2026-02-06 09:57:10-05:00,1753764
2026-02-06 09:57:20-05:00,1754809
2026-02-06 09:57:30-05:00,1755995
2026-02-06 09:57:40-05:00,1757201
2026-02-06 09:57:50-05:00,1758305
2026-02-06 09:58:00-05:00,1759754
2026-02-06 09:58:10-05:00,1761104
2026-02-06 09:58:20-05:00,1762208
2026-02-06 09:58:30-05:00,1763717
2026-02-06 09:58:40-05:00,1764986
2026-02-06 09:58:50-05:00,1765534
2026-02-06 09:59:00-05:00,1766247
2026-02-06 09:59:10-05:00,1766998
2026-02-06 09:59:20-05:00,1767560
2026-02-06 09:59:30-05:00,1768149
2026-02-06 09:59:40-05:00,1769140
2026-02-06 09:59:50-05:00,1769292
2026-02-06 10:00:00-05:00,1769601
2026-02-06 10:00:10-05:00,1770096
2026-02-06 10:00:20-05:00,1782255
2026-02-06 10:00:30-05:00,1796082
2026-02-06 10:00:40-05:00,1811378
2026-02-06 10:00:50-05:00,1824065
2026-02-06 10:01:00-05:00,1837452
2026-02-06 10:01:10-05:00,1852592
2026-02-06 10:01:20-05:00,1863632
2026-02-06 10:01:30-05:00,1878719
2026-02-06 10:01:40-05:00,1895952
2026-02-06 10:01:50-05:00,1909244
2026-02-06 10:02:00-05:00,1923290
2026-02-06 10:02:10-05:00,1939760
2026-02-06 10:02:20-05:00,1953055
2026-02-06 10:02:30-05:00,1967503
2026-02-06 10:02:40-05:00,1983623
2026-02-06 10:02:50-05:00,1997648
2026-02-06 10:03:00-05:00,2013469
2026-02-06 10:03:10-05:00,2030895
2026-02-06 10:03:20-05:00,2045134
2026-02-06 10:03:30-05:00,2061171
2026-02-06 10:03:40-05:00,2078961
2026-02-06 10:03:50-05:00,2093022
2026-02-06 10:04:00-05:00,2109250
2026-02-06 10:04:10-05:00,2127110
2026-02-06 10:04:20-05:00,2141825
2026-02-06 10:04:30-05:00,2158477
2026-02-06 10:04:40-05:00,2176859
2026-02-06 10:04:50-05:00,2192081
2026-02-06 10:05:00-05:00,2208836
2026-02-06 10:05:10-05:00,2226925
2026-02-06 10:05:20-05:00,2230138
2026-02-06 10:05:30-05:00,2233579
2026-02-06 10:05:40-05:00,2237019
2026-02-06 10:05:50-05:00,2240202
2026-02-06 10:06:00-05:00,2243665
2026-02-06 10:06:10-05:00,2247085
2026-02-06 10:06:20-05:00,2251502
2026-02-06 10:06:30-05:00,2253737
2026-02-06 10:06:40-05:00,2256264
2026-02-06 10:06:50-05:00,2258408
2026-02-06 10:07:00-05:00,2261360
2026-02-06 10:07:10-05:00,2263482
2026-02-06 10:07:20-05:00,2265585
2026-02-06 10:07:30-05:00,2268252
2026-02-06 10:07:40-05:00,2270884
2026-02-06 10:07:50-05:00,2272108
2026-02-06 10:08:00-05:00,2273414
2026-02-06 10:08:10-05:00,2274333
2026-02-06 10:08:20-05:00,2275351
2026-02-06 10:08:30-05:00,2276715
2026-02-06 10:08:40-05:00,2275943
2026-02-06 10:08:50-05:00,2277502
2026-02-06 10:09:00-05:00,2278810
2026-02-06 10:09:10-05:00,2279657
2026-02-06 10:09:20-05:00,2280562
2026-02-06 10:09:30-05:00,2281649
2026-02-06 10:09:40-05:00,2280668
2026-02-06 10:09:50-05:00,2281409
2026-02-06 10:10:00-05:00,2282540
2026-02-06 10:10:10-05:00,2283174
2026-02-06 10:10:20-05:00,2283943
2026-02-06 10:10:30-05:00,2285106
2026-02-06 10:10:40-05:00,2285245
2026-02-06 10:10:50-05:00,2286374
2026-02-06 10:11:00-05:00,2287680
2026-02-06 10:11:10-05:00,2288591
2026-02-06 10:11:20-05:00,2289720
2026-02-06 10:11:30-05:00,2290855
2026-02-06 10:11:40-05:00,2292037
2026-02-06 10:11:50-05:00,2292901
2026-02-06 10:12:00-05:00,2293945
2026-02-06 10:12:10-05:00,2294633
2026-02-06 10:12:20-05:00,2295428
2026-02-06 10:12:30-05:00,2296718
2026-02-06 10:12:40-05:00,2296635
2026-02-06 10:12:50-05:00,2298132
2026-02-06 10:13:00-05:00,2299322
2026-02-06 10:13:10-05:00,2300693
2026-02-06 10:13:20-05:00,2302089
2026-02-06 10:13:30-05:00,2303244
2026-02-06 10:13:40-05:00,2304913
2026-02-06 10:13:50-05:00,2305992
2026-02-06 10:14:00-05:00,2307036
2026-02-06 10:14:10-05:00,2307998
2026-02-06 10:14:20-05:00,2309077
2026-02-06 10:14:30-05:00,2309346
2026-02-06 10:14:40-05:00,2311174
2026-02-06 10:14:50-05:00,2312514
2026-02-06 10:15:00-05:00,2313830
2026-02-06 10:15:10-05:00,2315252
2026-02-06 10:15:20-05:00,2317629
2026-02-06 10:15:30-05:00,2320033
2026-02-06 10:15:40-05:00,2321882
2026-02-06 10:15:50-05:00,2323872
2026-02-06 10:16:00-05:00,2326270
2026-02-06 10:16:10-05:00,2328700
2026-02-06 10:16:20-05:00,2330677
2026-02-06 10:16:30-05:00,2333097
2026-02-06 10:16:40-05:00,2335000
2026-02-06 10:16:50-05:00,2337226
2026-02-06 10:17:00-05:00,2340068
2026-02-06 10:17:10-05:00,2342578
2026-02-06 10:17:20-05:00,2344915
2026-02-06 10:17:30-05:00,2347561
2026-02-06 10:17:40-05:00,2350247
2026-02-06 10:17:50-05:00,2352101
2026-02-06 10:18:00-05:00,2354595
2026-02-06 10:18:10-05:00,2356764
2026-02-06 10:18:20-05:00,2358711
2026-02-06 10:18:30-05:00,2360991
2026-02-06 10:18:40-05:00,2364390
2026-02-06 10:18:50-05:00,2366603
2026-02-06 10:19:00-05:00,2369311
2026-02-06 10:19:10-05:00,2371893
2026-02-06 10:19:20-05:00,2374110
2026-02-06 10:19:30-05:00,2377577
2026-02-06 10:19:40-05:00,2380788
2026-02-06 10:19:50-05:00,2382374
2026-02-06 10:20:00-05:00,2384513
2026-02-06 10:20:10-05:00,2387468
2026-02-06 10:20:20-05:00,2388947
2026-02-06 10:20:30-05:00,2390677
2026-02-06 10:20:40-05:00,2393630
2026-02-06 10:20:50-05:00,2395036
2026-02-06 10:21:00-05:00,2396629
2026-02-06 10:21:10-05:00,2398237
2026-02-06 10:21:20-05:00,2399643
2026-02-06 10:21:30-05:00,2401153
2026-02-06 10:21:40-05:00,2402878
2026-02-06 10:21:50-05:00,2404013
2026-02-06 10:22:00-05:00,2405049
2026-02-06 10:22:10-05:00,2406547
2026-02-06 10:22:20-05:00,2407680
2026-02-06 10:22:30-05:00,2408691
2026-02-06 10:22:40-05:00,2410792
2026-02-06 10:22:50-05:00,2411948
2026-02-06 10:23:00-05:00,2413050
2026-02-06 10:23:10-05:00,2414543
2026-02-06 10:23:20-05:00,2415699
2026-02-06 10:23:30-05:00,2416851
2026-02-06 10:23:40-05:00,2418428
2026-02-06 10:23:50-05:00,2419391
2026-02-06 10:24:00-05:00,2419266
2026-02-06 10:24:10-05:00,2420572
2026-02-06 10:24:20-05:00,2421545
2026-02-06 10:24:30-05:00,2422254
2026-02-06 10:24:40-05:00,2423503
2026-02-06 10:24:50-05:00,2425514
2026-02-06 10:25:00-05:00,2427406
2026-02-06 10:25:10-05:00,2428660
2026-02-06 10:25:20-05:00,2429713
2026-02-06 10:25:30-05:00,2430963
2026-02-06 10:25:40-05:00,2432417
2026-02-06 10:25:50-05:00,2433115
2026-02-06 10:26:00-05:00,2433659
2026-02-06 10:26:10-05:00,2434468
2026-02-06 10:26:20-05:00,2433567
2026-02-06 10:26:30-05:00,2432958
2026-02-06 10:26:40-05:00,2434124
2026-02-06 10:26:50-05:00,2435470
2026-02-06 10:27:00-05:00,2437096
2026-02-06 10:27:10-05:00,2438647
2026-02-06 10:27:20-05:00,2439991
2026-02-06 10:27:30-05:00,2441550
2026-02-06 10:27:40-05:00,2443078
2026-02-06 10:27:50-05:00,2444758
2026-02-06 10:28:00-05:00,2446620
2026-02-06 10:28:10-05:00,2448666
2026-02-06 10:28:20-05:00,2450346
2026-02-06 10:28:30-05:00,2452068
2026-02-06 10:28:40-05:00,2454004
2026-02-06 10:28:50-05:00,2455263
2026-02-06 10:29:00-05:00,2457428
2026-02-06 10:29:10-05:00,2458944
2026-02-06 10:29:20-05:00,2460190
2026-02-06 10:29:30-05:00,2461428
2026-02-06 10:29:40-05:00,2463602
2026-02-06 10:29:50-05:00,2464551
2026-02-06 10:30:00-05:00,2465466
2026-02-06 10:30:10-05:00,2466823
2026-02-06 10:30:20-05:00,2470575
2026-02-06 10:30:30-05:00,2474731
2026-02-06 10:30:40-05:00,2479571
2026-02-06 10:30:50-05:00,2483984
2026-02-06 10:31:00-05:00,2489060
2026-02-06 10:31:10-05:00,2494624
2026-02-06 10:31:20-05:00,2500634
2026-02-06 10:31:30-05:00,2508809
2026-02-06 10:31:40-05:00,2516195
2026-02-06 10:31:50-05:00,2520702
2026-02-06 10:32:00-05:00,2526430
2026-02-06 10:32:10-05:00,2533365
2026-02-06 10:32:20-05:00,2538729
2026-02-06 10:32:30-05:00,2544475
2026-02-06 10:32:40-05:00,2551372
2026-02-06 10:32:50-05:00,2556311
2026-02-06 10:33:00-05:00,2561894
2026-02-06 10:33:10-05:00,2568277
2026-02-06 10:33:20-05:00,2573275
2026-02-06 10:33:30-05:00,2579109
2026-02-06 10:33:40-05:00,2585876
2026-02-06 10:33:50-05:00,2591661
2026-02-06 10:34:00-05:00,2598344
2026-02-06 10:34:10-05:00,2604825
2026-02-06 10:34:20-05:00,2610586
2026-02-06 10:34:30-05:00,2617356
2026-02-06 10:34:40-05:00,2623347
2026-02-06 10:34:50-05:00,2628834
2026-02-06 10:35:00-05:00,2635157
2026-02-06 10:35:10-05:00,2641998
2026-02-06 10:35:20-05:00,2644694
2026-02-06 10:35:30-05:00,2647654
2026-02-06 10:35:40-05:00,2649348
2026-02-06 10:35:50-05:00,2651775
2026-02-06 10:36:00-05:00,2654441
2026-02-06 10:36:10-05:00,2657541
2026-02-06 10:36:20-05:00,2659978
2026-02-06 10:36:30-05:00,2660660
2026-02-06 10:36:40-05:00,2661938
2026-02-06 10:36:50-05:00,2664006
2026-02-06 10:37:00-05:00,2665134
2026-02-06 10:37:10-05:00,2665388
2026-02-06 10:37:20-05:00,2666453
2026-02-06 10:37:30-05:00,2667751
2026-02-06 10:37:40-05:00,2667444
2026-02-06 10:37:50-05:00,2668732
2026-02-06 10:38:00-05:00,2670136
2026-02-06 10:38:10-05:00,2671463
2026-02-06 10:38:20-05:00,2672692
2026-02-06 10:38:30-05:00,2674073
2026-02-06 10:38:40-05:00,2675399
2026-02-06 10:38:50-05:00,2676481
2026-02-06 10:39:00-05:00,2677571
2026-02-06 10:39:10-05:00,2679504
2026-02-06 10:39:20-05:00,2680609
2026-02-06 10:39:30-05:00,2681618
2026-02-06 10:39:40-05:00,2683322
2026-02-06 10:39:50-05:00,2684235
2026-02-06 10:40:00-05:00,2685047
2026-02-06 10:40:10-05:00,2686055
2026-02-06 10:40:20-05:00,2686971
2026-02-06 10:40:30-05:00,2687241
2026-02-06 10:40:40-05:00,2689896
2026-02-06 10:40:50-05:00,2690861
2026-02-06 10:41:00-05:00,2691970
2026-02-06 10:41:10-05:00,2693185
2026-02-06 10:41:20-05:00,2693246
2026-02-06 10:41:30-05:00,2693685
2026-02-06 10:41:40-05:00,2693790
2026-02-06 10:41:50-05:00,2694742
2026-02-06 10:42:00-05:00,2696365
2026-02-06 10:42:10-05:00,2698456
2026-02-06 10:42:20-05:00,2699554
2026-02-06 10:42:30-05:00,2701045
2026-02-06 10:42:40-05:00,2703944
2026-02-06 10:42:50-05:00,2704624
2026-02-06 10:43:00-05:00,2705514
2026-02-06 10:43:10-05:00,2706155
2026-02-06 10:43:20-05:00,2706834
2026-02-06 10:43:30-05:00,2707550
2026-02-06 10:43:40-05:00,2708072
2026-02-06 10:43:50-05:00,2708427
2026-02-06 10:44:00-05:00,2708849
2026-02-06 10:44:10-05:00,2709249
2026-02-06 10:44:20-05:00,2709603
2026-02-06 10:44:30-05:00,2708820
2026-02-06 10:44:40-05:00,2708080
2026-02-06 10:44:50-05:00,2708801
2026-02-06 10:45:00-05:00,2709799
2026-02-06 10:45:10-05:00,2710649
2026-02-06 10:45:20-05:00,2711720
2026-02-06 10:45:30-05:00,2713600
2026-02-06 10:45:40-05:00,2713408
2026-02-06 10:45:50-05:00,2714243
2026-02-06 10:46:00-05:00,2715226
2026-02-06 10:46:10-05:00,2714074
2026-02-06 10:46:20-05:00,2715789
2026-02-06 10:46:30-05:00,2717430
2026-02-06 10:46:40-05:00,2719373
2026-02-06 10:46:50-05:00,2719959
2026-02-06 10:47:00-05:00,2720588
2026-02-06 10:47:10-05:00,2721440
2026-02-06 10:47:20-05:00,2722026
2026-02-06 10:47:30-05:00,2722558
2026-02-06 10:47:40-05:00,2723083
2026-02-06 10:47:50-05:00,2724546
2026-02-06 10:48:00-05:00,2726462
2026-02-06 10:48:10-05:00,2727752
2026-02-06 10:48:20-05:00,2729217
2026-02-06 10:48:30-05:00,2731116
2026-02-06 10:48:40-05:00,2732184
2026-02-06 10:48:50-05:00,2733875
2026-02-06 10:49:00-05:00,2736094
2026-02-06 10:49:10-05:00,2738312
2026-02-06 10:49:20-05:00,2740009
2026-02-06 10:49:30-05:00,2743409
2026-02-06 10:49:40-05:00,2746764
2026-02-06 10:49:50-05:00,2747847
2026-02-06 10:50:00-05:00,2749640
2026-02-06 10:50:10-05:00,2751327
2026-02-06 10:50:20-05:00,2752059
2026-02-06 10:50:30-05:00,2753362
2026-02-06 10:50:40-05:00,2755861
2026-02-06 10:50:50-05:00,2756553
2026-02-06 10:51:00-05:00,2757731
2026-02-06 10:51:10-05:00,2760970
2026-02-06 10:51:20-05:00,2761679
2026-02-06 10:51:30-05:00,2762833
2026-02-06 10:51:40-05:00,2763242
2026-02-06 10:51:50-05:00,2763544
2026-02-06 10:52:00-05:00,2764422
2026-02-06 10:52:10-05:00,2765206
2026-02-06 10:52:20-05:00,2765508
2026-02-06 10:52:30-05:00,2766344
2026-02-06 10:52:40-05:00,2767116
2026-02-06 10:52:50-05:00,2766678
2026-02-06 10:53:00-05:00,2766665
2026-02-06 10:53:10-05:00,2767407
2026-02-06 10:53:20-05:00,2767157
2026-02-06 10:53:30-05:00,2766980
2026-02-06 10:53:40-05:00,2766504
2026-02-06 10:53:50-05:00,2765955
2026-02-06 10:54:00-05:00,2765779
2026-02-06 10:54:10-05:00,2765327
2026-02-06 10:54:20-05:00,2764758
2026-02-06 10:54:30-05:00,2764588
2026-02-06 10:54:40-05:00,2764185
2026-02-06 10:54:50-05:00,2763481
2026-02-06 10:55:00-05:00,2762775
2026-02-06 10:55:10-05:00,2761871
2026-02-06 10:55:20-05:00,2761179
2026-02-06 10:55:30-05:00,2760348
2026-02-06 10:55:40-05:00,2758673
2026-02-06 10:55:50-05:00,2757169
2026-02-06 10:56:00-05:00,2755918
2026-02-06 10:56:10-05:00,2754987
2026-02-06 10:56:20-05:00,2754346
2026-02-06 10:56:30-05:00,2753788
2026-02-06 10:56:40-05:00,2751621
2026-02-06 10:56:50-05:00,2750492
